message_id,claim_id,message_timestamp,sender_type,sentiment_score,response_latency_minutes,escalation_flag
MSG115402,CLM201154,2024-06-29 14:08:00,adjuster,-0.391,38.4,1
MSG115403,CLM201154,2024-06-25 21:48:00,attorney,-0.408,69.9,0
MSG115404,CLM201154,2024-06-30 01:50:00,adjuster,-0.433,206.9,1
MSG115405,CLM201154,2024-07-08 07:00:00,insured,-0.544,264.7,0
MSG115500,CLM201155,2024-10-15 05:55:00,insured,0.186,50.8,0
MSG115501,CLM201155,2024-10-15 00:18:00,claimant,0.156,27.6,0
MSG115502,CLM201155,2024-09-12 13:39:00,attorney,-0.345,73.6,0
MSG115503,CLM201155,2024-09-28 00:19:00,adjuster,-0.496,108.0,0
MSG115504,CLM201155,2024-09-19 02:56:00,adjuster,0.293,63.8,0
MSG115600,CLM201156,2024-08-18 06:20:00,claimant,0.119,152.7,0
MSG115601,CLM201156,2024-09-22 21:21:00,claimant,-0.019,59.3,0
MSG115700,CLM201157,2024-05-26 21:45:00,attorney,-0.022,206.7,0
MSG115701,CLM201157,2024-06-13 21:24:00,insured,-0.095,119.4,0
MSG115702,CLM201157,2024-06-06 02:18:00,insured,-0.552,183.9,0
MSG115703,CLM201157,2024-05-28 20:38:00,insured,-0.132,104.4,1
MSG115800,CLM201158,2024-10-25 01:49:00,adjuster,-0.079,102.3,1
MSG115801,CLM201158,2024-11-10 07:12:00,adjuster,0.088,123.1,0
MSG115802,CLM201158,2024-11-12 01:19:00,claimant,0.286,23.7,0
MSG115900,CLM201159,2024-03-05 20:47:00,claimant,-0.192,105.0,0
MSG116000,CLM201160,2024-07-16 22:54:00,adjuster,-0.235,169.3,0
MSG116001,CLM201160,2024-07-06 19:48:00,adjuster,0.246,64.9,0
MSG116100,CLM201161,2024-03-08 05:34:00,adjuster,-0.167,105.8,0
MSG116101,CLM201161,2024-02-21 03:13:00,insured,-0.211,42.8,0
MSG116200,CLM201162,2024-07-26 17:52:00,adjuster,0.278,45.3,0
MSG116300,CLM201163,2024-03-07 12:12:00,adjuster,-0.569,138.0,0
MSG116301,CLM201163,2024-03-04 06:15:00,claimant,-0.235,204.3,0
MSG116302,CLM201163,2024-02-15 23:41:00,adjuster,0.047,184.1,0
MSG116303,CLM201163,2024-02-27 06:58:00,attorney,-0.414,58.6,0
MSG116304,CLM201163,2024-03-04 18:21:00,adjuster,-0.415,108.0,1
MSG116305,CLM201163,2024-02-08 09:23:00,attorney,-0.056,91.0,0
MSG116400,CLM201164,2024-12-23 17:47:00,claimant,0.424,72.7,0
MSG116401,CLM201164,2024-12-25 11:22:00,adjuster,-0.097,57.6,0
MSG116500,CLM201165,2024-09-10 18:54:00,insured,-0.11,28.4,0
MSG116600,CLM201166,2024-05-01 00:17:00,claimant,0.078,43.8,0
MSG116601,CLM201166,2024-04-03 16:48:00,adjuster,-0.267,35.7,0
MSG116700,CLM201167,2024-09-14 12:27:00,adjuster,-0.149,145.5,1
MSG116701,CLM201167,2024-08-15 00:21:00,adjuster,0.107,100.1,0
MSG116800,CLM201168,2024-05-13 11:53:00,insured,-0.019,142.3,0
MSG116801,CLM201168,2024-05-21 21:03:00,claimant,0.197,43.4,0
MSG116802,CLM201168,2024-06-19 05:57:00,insured,-0.079,109.8,0
MSG116803,CLM201168,2024-06-09 00:20:00,attorney,-0.097,60.5,0
MSG116900,CLM201169,2024-07-23 00:33:00,adjuster,0.319,35.0,0
MSG116901,CLM201169,2024-08-03 10:30:00,adjuster,-0.429,86.0,0
MSG116902,CLM201169,2024-07-19 08:25:00,claimant,-0.066,83.9,0
MSG117000,CLM201170,2024-03-26 21:03:00,claimant,-0.17,42.5,0
MSG117001,CLM201170,2024-04-13 19:03:00,insured,0.391,59.2,0
MSG117002,CLM201170,2024-04-01 13:05:00,adjuster,0.61,121.9,0
MSG117003,CLM201170,2024-03-20 21:24:00,adjuster,-0.082,42.7,0
MSG117100,CLM201171,2024-08-08 15:58:00,insured,0.11,315.6,1
MSG117200,CLM201172,2024-03-08 11:20:00,adjuster,0.441,39.1,0
MSG117201,CLM201172,2024-03-21 05:38:00,claimant,0.105,50.9,0
MSG117202,CLM201172,2024-03-17 01:01:00,claimant,0.156,215.6,1
MSG117300,CLM201173,2024-03-20 08:51:00,adjuster,0.127,49.2,0
MSG117301,CLM201173,2024-04-06 02:23:00,adjuster,-0.006,34.1,0
MSG117302,CLM201173,2024-03-30 10:44:00,insured,0.13,31.3,0
MSG117400,CLM201174,2024-09-14 15:58:00,insured,-0.186,4.6,0
MSG117401,CLM201174,2024-08-29 10:28:00,adjuster,-0.16,11.2,0
MSG117402,CLM201174,2024-09-09 09:43:00,claimant,-0.135,45.1,0
MSG117403,CLM201174,2024-08-19 11:51:00,attorney,-0.255,27.1,0
MSG117500,CLM201175,2024-07-14 02:05:00,adjuster,-0.357,56.0,0
MSG117600,CLM201176,2024-04-20 13:56:00,attorney,-0.553,130.5,0
MSG117601,CLM201176,2024-05-21 09:34:00,attorney,0.012,68.3,0
MSG117602,CLM201176,2024-05-03 05:21:00,adjuster,0.005,85.7,1
MSG117603,CLM201176,2024-05-01 09:40:00,adjuster,-0.247,61.5,0
MSG117604,CLM201176,2024-05-25 17:19:00,claimant,-0.794,65.1,0
MSG117605,CLM201176,2024-04-19 02:57:00,adjuster,-0.222,107.1,1
MSG117606,CLM201176,2024-05-21 20:05:00,adjuster,-0.787,9.3,0
MSG117607,CLM201176,2024-04-21 12:51:00,adjuster,-0.38,151.8,1
MSG117608,CLM201176,2024-04-21 04:12:00,insured,-0.272,175.9,1
MSG117700,CLM201177,2024-02-13 09:48:00,adjuster,-0.168,27.3,0
MSG117800,CLM201178,2024-06-27 15:55:00,claimant,0.602,54.4,0
MSG117801,CLM201178,2024-06-10 19:15:00,insured,-0.347,121.7,0
MSG117900,CLM201179,2025-01-10 18:35:00,attorney,0.165,148.1,0
MSG118000,CLM201180,2024-10-15 14:49:00,insured,-0.161,36.0,0
MSG118001,CLM201180,2024-10-07 13:06:00,adjuster,-0.116,36.0,1
MSG118002,CLM201180,2024-09-19 20:16:00,attorney,-0.021,74.6,0
MSG118100,CLM201181,2024-02-18 09:27:00,claimant,0.214,177.9,0
MSG118200,CLM201182,2024-12-17 11:23:00,claimant,-0.314,60.0,1
MSG118300,CLM201183,2024-07-05 15:06:00,attorney,-0.16,225.3,0
MSG118301,CLM201183,2024-06-09 03:40:00,claimant,-0.542,108.9,1
MSG118302,CLM201183,2024-06-23 14:10:00,claimant,-0.479,195.2,0
MSG118303,CLM201183,2024-07-01 06:52:00,adjuster,-0.493,155.7,1
MSG118304,CLM201183,2024-06-19 12:03:00,adjuster,-0.582,260.9,0
MSG118305,CLM201183,2024-06-23 14:43:00,attorney,0.098,106.6,0
MSG118306,CLM201183,2024-06-11 15:45:00,insured,0.246,3.0,0
MSG118307,CLM201183,2024-06-08 14:21:00,adjuster,-0.693,107.6,1
MSG118400,CLM201184,2024-08-04 20:35:00,insured,0.111,54.1,0
MSG118500,CLM201185,2024-01-19 04:13:00,claimant,-0.467,16.7,0
MSG118600,CLM201186,2024-05-26 20:57:00,insured,0.315,98.1,0
MSG118601,CLM201186,2024-06-02 17:48:00,claimant,-0.176,56.5,0
MSG118602,CLM201186,2024-06-03 00:50:00,claimant,-0.645,46.4,0
MSG118700,CLM201187,2024-10-26 11:14:00,attorney,0.246,63.4,1
MSG118800,CLM201188,2024-06-08 21:33:00,adjuster,-0.068,142.2,0
MSG118801,CLM201188,2024-05-29 18:34:00,insured,0.388,98.3,0
MSG118802,CLM201188,2024-05-15 11:46:00,claimant,-0.496,20.9,0
MSG118803,CLM201188,2024-06-06 18:20:00,adjuster,-0.176,11.2,0
MSG118900,CLM201189,2024-03-15 12:51:00,adjuster,-0.007,41.8,0
MSG118901,CLM201189,2024-03-16 18:40:00,claimant,-0.182,205.0,0
MSG118902,CLM201189,2024-03-21 15:55:00,adjuster,0.425,26.5,0
MSG119000,CLM201190,2024-02-22 13:30:00,adjuster,0.418,14.4,0
MSG119001,CLM201190,2024-03-16 14:31:00,adjuster,0.278,55.0,0
MSG119002,CLM201190,2024-03-07 06:03:00,adjuster,0.408,80.5,0
MSG119003,CLM201190,2024-03-14 09:39:00,insured,0.214,144.1,0
MSG119004,CLM201190,2024-03-03 10:05:00,attorney,-0.176,135.8,1
MSG119005,CLM201190,2024-02-13 10:44:00,claimant,-0.604,56.7,1
MSG119006,CLM201190,2024-02-20 17:27:00,insured,-0.053,78.8,0
MSG119007,CLM201190,2024-02-16 21:26:00,claimant,-0.504,34.8,0
MSG119008,CLM201190,2024-02-14 21:48:00,claimant,-0.128,5.8,0
MSG119009,CLM201190,2024-02-27 10:46:00,insured,-0.172,104.4,0
MSG119100,CLM201191,2024-12-25 01:29:00,adjuster,-0.015,65.0,0
MSG119200,CLM201192,2024-12-02 20:56:00,claimant,-0.105,75.0,0
MSG119201,CLM201192,2024-10-29 20:19:00,adjuster,-0.27,54.8,0
MSG119300,CLM201193,2024-02-02 10:58:00,claimant,-0.041,17.6,0
MSG119301,CLM201193,2024-02-11 06:23:00,,0.333,69.6,0
MSG119400,CLM201194,2024-12-08 05:54:00,claimant,-0.086,147.6,1
MSG119401,CLM201194,2025-01-05 16:02:00,adjuster,-0.28,59.0,0
MSG119402,CLM201194,2024-12-13 22:05:00,adjuster,0.516,74.3,0
MSG119403,CLM201194,2024-12-12 14:10:00,claimant,-0.397,74.3,0
MSG119500,CLM201195,2024-11-10 07:46:00,adjuster,0.063,34.7,0
MSG119501,CLM201195,2024-12-06 11:59:00,claimant,-0.064,39.2,0
MSG119502,CLM201195,2024-11-20 16:50:00,claimant,0.081,50.4,0
MSG119600,CLM201196,2024-05-24 08:03:00,claimant,0.02,103.4,0
MSG119601,CLM201196,2024-06-10 09:29:00,adjuster,0.109,46.3,0
MSG119700,CLM201197,2024-09-05 10:51:00,adjuster,-0.454,92.4,0
MSG119701,CLM201197,2024-09-13 08:24:00,adjuster,-0.435,155.4,1
MSG119702,CLM201197,2024-09-24 09:39:00,attorney,-0.438,26.5,1
MSG119703,CLM201197,2024-10-06 14:57:00,adjuster,0.065,96.4,0
MSG119704,CLM201197,2024-10-01 19:56:00,attorney,-0.371,97.6,0
MSG119705,CLM201197,2024-09-08 15:32:00,insured,-0.407,177.2,0
MSG119706,CLM201197,2024-10-01 01:13:00,adjuster,-0.632,448.2,0
MSG119707,CLM201197,2024-09-15 00:42:00,claimant,-0.274,123.3,1
MSG119708,CLM201197,2024-09-14 03:47:00,insured,-0.877,29.9,0
MSG119709,CLM201197,2024-10-06 03:06:00,adjuster,-0.071,47.4,1
MSG119710,CLM201197,2024-09-30 18:11:00,claimant,-0.921,182.0,1
MSG119800,CLM201198,2024-05-04 06:09:00,adjuster,0.046,38.3,0
MSG119900,CLM201199,2024-05-13 02:11:00,claimant,0.219,126.3,0
MSG119901,CLM201199,2024-05-05 14:07:00,adjuster,-0.469,155.9,0
MSG119902,CLM201199,2024-05-13 23:18:00,adjuster,0.126,66.2,0
MSG120000,CLM201200,2024-10-15 22:46:00,claimant,0.033,51.1,0
MSG120001,CLM201200,2024-10-22 23:37:00,,0.063,54.1,1
MSG120002,CLM201200,2024-10-16 04:21:00,adjuster,0.523,234.2,0
MSG120003,CLM201200,2024-10-03 05:57:00,claimant,-0.313,89.7,1
MSG120004,CLM201200,2024-10-18 07:33:00,claimant,-0.269,102.8,0
MSG120005,CLM201200,2024-09-27 18:55:00,adjuster,-0.279,33.2,0
MSG120006,CLM201200,2024-10-18 15:24:00,attorney,0.051,30.2,0
MSG120007,CLM201200,2024-09-30 13:24:00,claimant,0.15,38.9,0
MSG120008,CLM201200,2024-10-11 10:02:00,adjuster,0.195,137.9,1
MSG120009,CLM201200,2024-10-20 05:05:00,insured,0.007,106.4,0
MSG120100,CLM201201,2024-03-18 20:34:00,adjuster,-0.465,111.9,0
MSG120101,CLM201201,2024-04-23 13:49:00,adjuster,-0.316,105.6,0
MSG120102,CLM201201,2024-03-23 13:43:00,claimant,-0.489,177.7,0
MSG120103,CLM201201,2024-03-30 00:47:00,claimant,-0.675,57.9,0
MSG120104,CLM201201,2024-04-04 06:37:00,insured,-0.132,63.5,0
MSG120105,CLM201201,2024-04-08 14:16:00,adjuster,-0.408,181.4,0
MSG120200,CLM201202,2024-06-03 04:37:00,adjuster,0.596,216.9,0
MSG120300,CLM201203,2024-05-18 05:46:00,adjuster,-0.402,140.4,0
MSG120301,CLM201203,2024-05-16 12:33:00,adjuster,-0.223,102.7,0
MSG120302,CLM201203,2024-06-17 19:55:00,attorney,-0.218,103.5,1
MSG120303,CLM201203,2024-06-08 16:42:00,claimant,-0.498,109.2,0
MSG120400,CLM201204,2024-03-05 14:57:00,adjuster,-0.064,116.0,0
MSG120401,CLM201204,2024-03-20 13:48:00,attorney,-0.396,41.6,0
MSG120500,CLM201205,2024-11-27 21:26:00,claimant,0.004,9.4,0
MSG120600,CLM201206,2024-09-05 19:38:00,claimant,-0.085,73.6,0
MSG120601,CLM201206,2024-09-07 03:58:00,adjuster,-0.497,67.7,0
MSG120602,CLM201206,2024-10-03 12:28:00,adjuster,-0.852,88.5,0
MSG120603,CLM201206,2024-09-03 06:39:00,,-0.418,60.2,0
MSG120604,CLM201206,2024-09-21 02:24:00,claimant,-0.341,182.6,0
MSG120605,CLM201206,2024-09-03 09:22:00,adjuster,-0.86,3.0,1
MSG120700,CLM201207,2024-11-16 06:20:00,claimant,-0.34,19.3,0
MSG120701,CLM201207,2024-11-28 02:20:00,adjuster,-0.444,35.1,1
MSG120702,CLM201207,2024-11-12 13:57:00,insured,0.043,91.3,0
MSG120703,CLM201207,2024-12-02 16:06:00,adjuster,-0.349,132.1,0
MSG120704,CLM201207,2024-12-12 14:57:00,attorney,-0.547,17.1,1
MSG120705,CLM201207,2024-12-19 08:52:00,adjuster,-0.565,229.3,0
MSG120706,CLM201207,2024-11-18 12:03:00,adjuster,-0.535,41.7,1
MSG120800,CLM201208,2024-08-23 10:04:00,insured,0.237,78.1,0
MSG120801,CLM201208,2024-08-04 20:04:00,claimant,-0.238,83.2,0
MSG120802,CLM201208,2024-08-20 08:49:00,claimant,-0.055,265.1,1
MSG120803,CLM201208,2024-08-03 21:17:00,claimant,0.094,53.1,0
MSG120900,CLM201209,2024-03-31 17:09:00,claimant,0.236,143.1,0
MSG120901,CLM201209,2024-04-04 17:49:00,adjuster,0.063,108.2,0
MSG121000,CLM201210,2024-05-07 10:07:00,claimant,0.353,85.4,0
MSG121001,CLM201210,2024-05-12 11:48:00,claimant,-0.273,5.3,0
MSG121100,CLM201211,2024-05-24 22:34:00,claimant,0.066,64.9,0
MSG121101,CLM201211,2024-05-24 02:07:00,adjuster,-0.287,107.7,0
MSG121102,CLM201211,2024-06-19 01:03:00,insured,-0.051,51.5,0
MSG121103,CLM201211,2024-06-07 23:36:00,adjuster,-0.106,6.6,0
MSG121200,CLM201212,2024-12-12 11:12:00,adjuster,0.133,152.4,0
MSG121201,CLM201212,2024-12-18 06:51:00,adjuster,0.077,196.0,0
MSG121202,CLM201212,2024-12-30 09:04:00,adjuster,0.014,198.5,0
MSG121203,CLM201212,2025-01-05 22:08:00,insured,0.273,34.3,1
MSG121300,CLM201213,2024-04-05 00:46:00,adjuster,-0.145,11.0,0
MSG121301,CLM201213,2024-04-11 21:26:00,claimant,-0.284,24.5,0
MSG121302,CLM201213,2024-04-04 15:49:00,adjuster,-0.042,135.5,0
MSG121400,CLM201214,2024-10-11 10:54:00,claimant,0.281,141.3,0
MSG121500,CLM201215,2024-02-29 17:00:00,insured,0.536,45.5,0
MSG121600,CLM201216,2025-01-01 08:11:00,claimant,0.002,95.5,1
MSG121601,CLM201216,2025-01-09 19:24:00,claimant,0.424,80.6,0
MSG121602,CLM201216,2025-01-02 19:12:00,adjuster,0.142,156.3,0
MSG121603,CLM201216,2025-01-21 05:03:00,adjuster,-0.037,170.9,0
MSG121604,CLM201216,2024-12-31 18:56:00,adjuster,0.055,36.2,0
MSG121605,CLM201216,2024-12-17 12:13:00,claimant,-0.264,181.2,0
MSG121606,CLM201216,2025-01-02 00:24:00,claimant,0.122,269.6,0
MSG121700,CLM201217,2024-10-02 03:11:00,adjuster,-0.039,9.1,0
MSG121800,CLM201218,2024-07-13 08:53:00,adjuster,-0.419,20.4,0
MSG121801,CLM201218,2024-06-13 00:29:00,attorney,0.066,75.5,0
MSG121802,CLM201218,2024-07-03 21:58:00,insured,-0.39,57.1,0
MSG121900,CLM201219,2024-06-09 13:53:00,adjuster,-0.145,19.3,0
MSG121901,CLM201219,2024-06-04 15:45:00,adjuster,0.279,62.5,0
MSG122000,CLM201220,2024-05-13 06:19:00,attorney,-0.214,81.3,0
MSG122100,CLM201221,2024-04-01 05:50:00,insured,0.151,136.4,0
MSG122200,CLM201222,2024-08-20 11:51:00,claimant,0.122,93.3,0
MSG122201,CLM201222,2024-08-20 13:10:00,insured,0.19,23.0,0
MSG122300,CLM201223,2024-12-11 21:56:00,claimant,0.44,120.7,0
MSG122400,CLM201224,2024-04-29 01:00:00,adjuster,-0.047,85.8,0
MSG122401,CLM201224,2024-04-06 02:23:00,insured,-0.809,351.2,0
MSG122402,CLM201224,2024-04-24 00:21:00,adjuster,-0.159,115.1,0
MSG122403,CLM201224,2024-04-28 13:34:00,adjuster,0.09,147.0,0
MSG122404,CLM201224,2024-05-04 19:45:00,adjuster,-0.035,46.9,0
MSG122405,CLM201224,2024-04-26 21:25:00,insured,-0.558,43.7,0
MSG122500,CLM201225,2024-11-15 01:22:00,claimant,-0.105,52.2,0
MSG122501,CLM201225,2024-11-04 08:56:00,adjuster,-0.003,149.3,0
MSG122502,CLM201225,2024-10-27 21:26:00,claimant,-0.149,215.7,0
MSG122503,CLM201225,2024-11-11 16:57:00,claimant,0.097,8.2,0
MSG122504,CLM201225,2024-11-14 06:57:00,claimant,-0.269,178.7,0
MSG122505,CLM201225,2024-10-27 03:19:00,insured,-0.475,26.1,0
MSG122506,CLM201225,2024-10-28 20:52:00,attorney,-0.708,90.7,0
MSG122600,CLM201226,2024-08-22 11:27:00,adjuster,0.071,90.4,0
MSG122700,CLM201227,2024-11-06 07:51:00,claimant,-0.371,161.9,1
MSG122701,CLM201227,2024-10-24 06:07:00,attorney,-0.233,23.8,1
MSG122702,CLM201227,2024-10-22 09:21:00,insured,-0.145,206.4,1
MSG122703,CLM201227,2024-11-03 17:09:00,attorney,0.101,20.1,0
MSG122704,CLM201227,2024-10-20 21:55:00,,-0.351,381.7,0
MSG122705,CLM201227,2024-10-29 09:20:00,claimant,-1.0,113.5,0
MSG122706,CLM201227,2024-10-15 03:06:00,attorney,-0.656,266.3,0
MSG122707,CLM201227,2024-11-04 19:28:00,attorney,-0.605,164.1,0
MSG122708,CLM201227,2024-11-14 15:09:00,adjuster,0.238,48.4,0
MSG122800,CLM201228,2024-11-16 06:40:00,adjuster,0.007,89.2,0
MSG122801,CLM201228,2024-11-12 22:18:00,adjuster,-0.386,184.8,0
MSG122802,CLM201228,2024-10-18 11:46:00,insured,-0.193,71.1,0
MSG122803,CLM201228,2024-11-18 17:29:00,adjuster,0.281,69.1,0
MSG122804,CLM201228,2024-11-20 21:40:00,adjuster,-0.368,71.7,1
MSG122805,CLM201228,2024-11-16 00:25:00,adjuster,0.246,38.3,0
MSG122900,CLM201229,2024-02-13 05:40:00,claimant,-0.187,239.5,0
MSG122901,CLM201229,2024-01-24 14:35:00,claimant,0.172,43.9,0
MSG122902,CLM201229,2024-02-25 17:14:00,insured,-0.058,61.9,0
MSG122903,CLM201229,2024-02-20 11:38:00,insured,-0.018,137.4,0
MSG123000,CLM201230,2024-02-13 05:37:00,insured,0.553,10.0,0
MSG123001,CLM201230,2024-02-05 18:52:00,adjuster,-0.056,28.2,0
MSG123002,CLM201230,2024-01-25 07:50:00,adjuster,-0.301,45.2,0
MSG123003,CLM201230,2024-01-17 00:00:00,adjuster,-0.34,170.3,0
MSG123100,CLM201231,2024-12-30 19:07:00,adjuster,-0.238,93.3,0
MSG123101,CLM201231,2024-12-20 04:29:00,claimant,-0.17,178.1,0
MSG123102,CLM201231,2025-01-09 17:50:00,insured,-0.228,59.4,1
MSG123103,CLM201231,2024-12-24 03:32:00,adjuster,-0.279,168.4,0
MSG123104,CLM201231,2025-01-08 02:59:00,claimant,-0.022,21.8,0
MSG123200,CLM201232,2024-03-22 11:41:00,adjuster,-0.119,150.4,0
MSG123201,CLM201232,2024-03-24 00:19:00,insured,0.479,151.4,0
MSG123202,CLM201232,2024-04-06 05:41:00,adjuster,-0.521,51.7,0
MSG123300,CLM201233,2024-08-22 09:58:00,claimant,0.347,215.4,0
MSG123301,CLM201233,2024-09-13 01:11:00,insured,0.043,41.4,0
MSG123400,CLM201234,2024-10-16 12:57:00,adjuster,-0.379,111.5,0
MSG123500,CLM201235,2024-07-18 04:31:00,adjuster,-0.217,39.3,1
MSG123501,CLM201235,2024-07-30 02:37:00,adjuster,-0.214,77.7,1
MSG123502,CLM201235,2024-07-21 02:23:00,adjuster,0.024,115.1,0
MSG123503,CLM201235,2024-07-11 00:31:00,claimant,-0.429,8.6,0
MSG123504,CLM201235,2024-08-09 09:05:00,claimant,-0.299,106.7,0
MSG123505,CLM201235,2024-08-13 15:31:00,insured,-0.454,90.7,0
MSG123506,CLM201235,2024-08-07 06:16:00,insured,-0.266,80.2,0
MSG123600,CLM201236,2024-02-13 20:11:00,claimant,0.145,88.5,1
MSG123601,CLM201236,2024-01-20 00:25:00,attorney,-0.161,45.6,0
MSG123602,CLM201236,2024-01-11 09:22:00,claimant,-0.14,65.7,0
MSG123700,CLM201237,2024-01-09 17:26:00,insured,0.246,74.8,1
MSG123701,CLM201237,2024-01-27 12:14:00,claimant,0.172,50.8,0
MSG123702,CLM201237,2024-02-10 01:08:00,adjuster,-0.21,125.0,0
MSG123703,CLM201237,2024-02-05 07:18:00,insured,0.391,68.6,0
MSG123800,CLM201238,2024-09-11 22:06:00,attorney,0.308,48.4,0
MSG123900,CLM201239,2024-11-27 03:41:00,,0.243,144.5,0
MSG123901,CLM201239,2024-12-31 16:13:00,adjuster,0.382,144.7,0
MSG123902,CLM201239,2024-12-05 17:40:00,attorney,-0.184,112.3,0
MSG123903,CLM201239,2024-12-02 00:13:00,claimant,0.124,88.4,0
MSG123904,CLM201239,2024-12-12 12:16:00,adjuster,0.367,192.4,0
MSG123905,CLM201239,2024-11-30 17:51:00,claimant,-0.135,22.2,0
MSG124000,CLM201240,2024-06-14 03:09:00,adjuster,0.312,32.0,0
MSG124001,CLM201240,2024-05-21 13:16:00,insured,-0.532,119.7,0
MSG124002,CLM201240,2024-06-12 20:14:00,adjuster,0.004,4.4,0
MSG124003,CLM201240,2024-05-23 12:45:00,adjuster,-0.029,38.7,0
MSG124100,CLM201241,2024-08-09 13:00:00,claimant,0.121,148.5,0
MSG124101,CLM201241,2024-07-23 07:37:00,attorney,-0.246,45.2,0
MSG124200,CLM201242,2024-12-26 16:59:00,claimant,0.327,57.9,0
MSG124201,CLM201242,2025-01-22 11:02:00,claimant,-0.119,166.7,0
MSG124202,CLM201242,2025-01-03 14:50:00,adjuster,-0.327,32.4,0
MSG124300,CLM201243,2024-12-05 15:33:00,adjuster,-0.679,83.0,1
MSG124301,CLM201243,2024-12-03 23:22:00,insured,-0.594,34.6,0
MSG124302,CLM201243,2024-12-05 20:50:00,,-0.653,96.6,1
MSG124303,CLM201243,2024-12-07 08:06:00,adjuster,-0.594,21.3,1
MSG124304,CLM201243,2024-12-04 20:51:00,claimant,-0.296,234.1,0
MSG124305,CLM201243,2024-12-08 03:28:00,insured,-0.317,89.2,1
MSG124306,CLM201243,2024-11-18 04:10:00,claimant,-0.158,59.8,1
MSG124307,CLM201243,2024-11-05 11:49:00,adjuster,-0.303,85.4,1
MSG124308,CLM201243,2024-11-05 15:22:00,adjuster,-0.158,118.8,0
MSG124309,CLM201243,2024-11-08 10:40:00,adjuster,-0.026,46.0,1
MSG124310,CLM201243,2024-12-10 18:25:00,adjuster,-0.454,238.7,0
MSG124311,CLM201243,2024-12-02 06:18:00,attorney,-0.291,51.9,0
MSG124400,CLM201244,2024-07-28 05:08:00,adjuster,-0.027,106.7,0
MSG124401,CLM201244,2024-08-01 04:00:00,adjuster,0.1,174.0,0
MSG124402,CLM201244,2024-08-14 15:41:00,adjuster,-0.208,119.1,0
MSG124403,CLM201244,2024-08-19 19:28:00,adjuster,0.1,92.7,0
MSG124500,CLM201245,2024-09-30 10:27:00,claimant,0.084,139.0,0
MSG124501,CLM201245,2024-09-28 00:01:00,claimant,-0.213,27.9,0
MSG124502,CLM201245,2024-08-29 09:30:00,claimant,-0.064,209.9,0
MSG124600,CLM201246,2025-01-27 17:00:00,attorney,0.052,65.0,0
MSG124601,CLM201246,2024-12-24 02:47:00,claimant,-0.023,110.6,0
MSG124602,CLM201246,2025-01-02 13:25:00,attorney,0.154,6.3,0
MSG124603,CLM201246,2025-01-16 03:58:00,insured,0.197,108.0,0
MSG124604,CLM201246,2025-01-16 15:04:00,attorney,-0.437,21.6,0
MSG124700,CLM201247,2024-11-16 05:00:00,claimant,-0.13,37.5,0
MSG124800,CLM201248,2024-06-20 07:39:00,claimant,-0.064,212.3,0
MSG124801,CLM201248,2024-06-21 16:52:00,adjuster,-0.074,51.8,0
MSG124900,CLM201249,2024-10-19 01:41:00,adjuster,-0.049,7.7,0
MSG124901,CLM201249,2024-09-20 11:39:00,claimant,-0.124,112.9,0
MSG124902,CLM201249,2024-10-02 22:40:00,adjuster,-0.396,77.1,0
MSG124903,CLM201249,2024-10-01 14:26:00,claimant,0.139,16.9,0
MSG125000,CLM201250,2024-05-30 00:10:00,claimant,-0.205,58.1,0
MSG125001,CLM201250,2024-06-09 02:53:00,attorney,-0.104,94.5,0
MSG125002,CLM201250,2024-05-28 12:24:00,attorney,-0.016,64.0,0
MSG125100,CLM201251,2024-12-25 06:13:00,adjuster,-0.881,86.9,1
MSG125101,CLM201251,2024-12-16 23:22:00,claimant,-0.212,317.6,0
MSG125102,CLM201251,2025-01-06 10:45:00,insured,-0.07,239.7,0
MSG125103,CLM201251,2025-01-17 12:49:00,attorney,-0.451,180.3,0
MSG125104,CLM201251,2024-12-14 22:46:00,adjuster,-0.158,222.0,1
MSG125200,CLM201252,2024-03-08 13:30:00,adjuster,-0.327,68.2,0
MSG125201,CLM201252,2024-03-13 07:01:00,insured,-0.212,136.9,0
MSG125202,CLM201252,2024-02-23 13:30:00,adjuster,-0.518,12.1,0
MSG125203,CLM201252,2024-02-17 08:07:00,insured,0.052,170.9,0
MSG125204,CLM201252,2024-02-15 08:49:00,adjuster,-0.289,252.5,0
MSG125205,CLM201252,2024-03-03 20:44:00,claimant,-0.299,104.4,0
MSG125206,CLM201252,2024-02-14 04:41:00,adjuster,-0.111,18.7,0
MSG125300,CLM201253,2024-04-15 04:55:00,insured,0.362,77.2,0
MSG125400,CLM201254,2024-05-11 05:00:00,insured,-0.369,111.8,0
MSG125401,CLM201254,2024-06-05 14:27:00,adjuster,-0.15,31.7,0
MSG125500,CLM201255,2024-04-09 07:12:00,attorney,0.398,114.0,0
MSG125501,CLM201255,2024-03-25 17:26:00,claimant,-0.265,112.9,0
MSG125600,CLM201256,2024-09-15 07:49:00,insured,-0.465,64.8,0
MSG125601,CLM201256,2024-08-14 01:25:00,claimant,-0.321,399.3,0
MSG125602,CLM201256,2024-08-31 11:23:00,claimant,-0.408,156.2,0
MSG125700,CLM201257,2024-09-20 06:58:00,adjuster,0.015,143.6,0
MSG125701,CLM201257,2024-10-04 20:31:00,attorney,0.091,106.1,0
MSG125702,CLM201257,2024-10-23 23:27:00,adjuster,0.02,22.4,0
MSG125703,CLM201257,2024-10-13 06:15:00,insured,0.102,41.7,0
