claim_id,policy_id,claimant_id,loss_date,report_date,state,claim_type,injury_flag,attorney_rep_flag,bodily_injury_flag,liability_decision,reserve_amount,paid_amount,closed_flag,days_to_close,report_lag_days_raw,fnol_id,reporting_channel,description_of_loss,police_report_flag,witness_flag,loss_location,weather_condition,point_of_impact,injury_reported_at_fnol,message_count,avg_sentiment_score,min_sentiment_score,avg_response_latency_minutes,max_response_latency_minutes,escalated_message_count,sender_adjuster,sender_attorney,sender_claimant,sender_insured,message_escalation_rate,claimant_message_share,attorney_message_share,policy_state,vehicle_count,driver_count,prior_claim_count,coverage_limit_bi,coverage_limit_pd,premium_amount,nonstandard_risk_tier,report_lag_days,total_incurred,paid_to_reserve_ratio,coverage_per_driver,exposure_complexity_index,early_injury_signal,high_latency_flag,negative_sentiment_flag
CLM201087,POL100130,CLT501087,2024-01-02,2024-01-03,AZ,collision_pd,0,0,0,not_at_fault,1186.68,4094.33,1,20,1,FNOL301087,phone,right side accident with rain conditions,0,0,intersection,night_clear,rear_end,0,2,-0.094,-0.136,181.2,209.0,0,0,0,2,0,0.0,1.0,0.0,AZ,2.0,4,1,25000,25000,1785.78,tier_2,1,5281.01,3.450239323153672,6250.0,7.5,0,1,0
CLM201088,POL100804,CLT501088,2024-08-05,2024-08-06,GA,rear_end_bi,1,0,0,insured_at_fault,390.89,1673.89,1,41,1,FNOL301088,phone,right side accident with clear conditions,0,0,residential_street,rain,rear_end,1,2,-0.15,-0.224,27.4,49.0,0,1,0,1,0,0.0,0.5,0.0,GA,1.0,1,0,50000,25000,636.63,tier_1,1,2064.78,4.282253319348155,50000.0,2.0,1,0,0
CLM201089,POL100935,CLT501089,2024-05-25,2024-06-01,NV,mixed_injury,1,1,1,insured_at_fault,8882.63,10458.78,0,125,7,FNOL301089,phone,right side accident with fog conditions,1,0,parking_lot,clear,rear_end,1,5,-0.3806,-0.587,113.47999999999999,229.2,2,1,1,1,2,0.4,0.2,0.2,NV,2.0,3,1,25000,50000,1536.73,tier_2,7,19341.41,1.1774418162188454,8333.333333333334,9.7,1,0,1
CLM201090,POL100985,CLT501090,2024-02-04,2024-02-06,CA,minor_pd,0,1,0,insured_at_fault,5134.48,8433.76,1,69,2,FNOL301090,web_portal,left side accident with rain conditions,0,0,intersection,wind,multi_point,0,7,-0.3048571428571428,-1.0,220.0142857142857,500.2,1,0,1,3,3,0.14285714285714285,0.42857142857142855,0.14285714285714285,CA,3.0,5,1,15000,50000,2593.35,tier_4,2,13568.24,1.6425733472523023,3000.0,11.928571428571429,0,1,1
CLM201091,POL100182,CLT501091,2024-11-18,2024-11-22,NV,side_impact_bi,0,0,0,not_at_fault,1384.37,3896.38,0,60,4,FNOL301091,agent,rear end accident with wind conditions,0,0,highway,wind,front_end,0,3,-0.04266666666666668,-0.306,157.03333333333333,268.4,1,0,0,2,1,0.3333333333333333,0.6666666666666666,0.0,NV,1.0,3,3,15000,10000,1969.0,tier_3,4,5280.75,2.8145510232091135,5000.0,9.5,0,0,0
CLM201092,POL100982,CLT501092,2024-09-27,2024-09-29,FL,minor_pd,0,0,0,insured_at_fault,1344.79,4751.74,1,60,2,FNOL301092,phone,front end accident with night clear conditions,1,0,parking_lot,rain,multi_point,0,4,0.06875,-0.194,44.675000000000004,91.9,0,1,0,3,0,0.0,0.75,0.0,FL,2.0,2,1,50000,25000,1715.91,tier_3,2,6096.53,3.5334438834316138,25000.0,5.5,0,0,0
CLM201093,POL100363,CLT501093,2024-10-26,2024-10-29,NV,collision_pd,0,0,0,under_investigation,546.28,829.26,0,73,3,FNOL301093,phone,multi point accident with clear conditions,1,0,highway,night_clear,rear_end,0,4,-0.15999999999999998,-0.469,71.8,103.0,0,0,1,2,1,0.0,0.5,0.25,NV,1.0,1,0,15000,10000,918.42,tier_1,3,1375.54,1.5180127407190451,15000.0,2.0,0,0,0
CLM201094,POL100038,CLT501094,2024-12-07,2024-12-08,GA,minor_pd,0,0,0,insured_at_fault,263.32,624.8,1,18,1,FNOL301094,web_portal,right side accident with wind conditions,1,0,intersection,clear,rear_end,1,2,-0.2215,-0.392,43.9,69.0,1,0,1,0,1,0.5,0.0,0.5,GA,1.0,3,1,25000,5000,1433.56,tier_2,1,888.1199999999999,2.3727783685249886,8333.333333333334,7.0,1,0,1
CLM201095,POL100496,CLT501095,2024-11-28,2024-11-29,FL,rear_end_bi,0,0,1,under_investigation,7765.11,9144.65,0,97,1,FNOL301095,web_portal,multi point accident with wind conditions,0,0,highway,night_clear,right_side,1,4,-0.175,-0.659,106.65,180.9,1,2,0,0,2,0.25,0.0,0.0,FL,3.0,5,1,50000,5000,1908.92,tier_2,1,16909.76,1.1776587839708645,10000.0,10.25,1,0,0
CLM201096,POL100981,CLT501096,2024-09-12,2024-09-15,GA,mixed_injury,1,1,1,insured_at_fault,8249.59,19348.2,1,129,3,FNOL301096,web_portal,rear end accident with night clear conditions,0,0,parking_lot,night_clear,left_side,1,6,-0.33949999999999997,-0.848,185.0666666666667,311.0,3,1,0,3,2,0.5,0.5,0.0,GA,1.0,3,2,50000,10000,2059.77,tier_4,3,27597.79,2.3453529205693857,16666.666666666668,10.5,1,1,1
CLM201097,POL100920,CLT501097,2024-07-13,2024-07-21,FL,collision_pd,0,0,0,not_at_fault,1340.69,2330.69,1,68,8,FNOL301097,mobile_app,front end accident with rain conditions,0,0,urban_arterial,rain,front_end,1,1,-0.221,-0.221,48.1,48.1,0,0,0,0,1,0.0,0.0,0.0,FL,3.0,4,0,25000,50000,1491.25,tier_1,8,3671.38,1.738425736001611,6250.0,7.0,1,0,1
CLM201098,POL100721,CLT501098,2024-09-11,2024-09-13,TX,minor_pd,0,0,0,insured_at_fault,781.98,971.57,1,44,2,FNOL301098,mobile_app,right side accident with clear conditions,0,0,highway,rain,front_end,0,1,-0.019,-0.019,3.0,3.0,0,0,0,1,0,0.0,1.0,0.0,TX,2.0,2,1,50000,10000,1408.4,tier_2,2,1753.5500000000002,1.2424486559758563,25000.0,5.5,0,0,0
CLM201099,POL100015,CLT501099,2024-06-12,2024-06-16,GA,side_impact_bi,1,1,1,under_investigation,27812.38,35271.45,0,131,4,FNOL301099,phone,rear end accident with night clear conditions,0,0,highway,clear,front_end,1,9,-0.3452222222222222,-0.591,171.0111111111111,306.0,3,6,1,1,1,0.3333333333333333,0.1111111111111111,0.1111111111111111,GA,1.0,2,1,50000,10000,1371.99,tier_2,4,63083.83,1.2681924380437775,25000.0,7.5,1,0,1
CLM201100,POL100492,CLT501100,2024-03-07,2024-03-08,AZ,collision_pd,0,0,0,comparative_negligence,595.7,685.26,0,60,1,FNOL301100,phone,left side accident with clear conditions,0,0,parking_lot,clear,right_side,0,7,-0.03242857142857143,-0.446,68.05714285714285,136.2,1,6,0,0,1,0.14285714285714285,0.0,0.0,AZ,2.0,3,1,100000,10000,1716.51,tier_3,1,1280.96,1.1503441329528286,33333.333333333336,6.928571428571429,0,0,0
CLM201101,POL100893,CLT501101,2024-05-20,2024-05-20,AZ,rear_end_bi,0,0,0,under_investigation,961.05,2530.63,0,60,0,FNOL301101,agent,multi point accident with fog conditions,1,0,highway,rain,rear_end,0,2,-0.5715,-0.816,76.6,124.8,0,0,1,1,0,0.0,0.5,0.5,AZ,1.0,2,0,50000,10000,848.08,tier_1,0,3491.6800000000003,2.633192861973883,25000.0,3.0,0,0,1
CLM201102,POL100310,CLT501102,2024-06-19,2024-06-20,NV,minor_pd,0,1,0,not_at_fault,2204.35,8408.92,1,100,1,FNOL301102,phone,rear end accident with wind conditions,0,0,highway,night_clear,rear_end,0,9,-0.19455555555555554,-0.484,114.92222222222222,237.8,1,3,2,1,3,0.1111111111111111,0.1111111111111111,0.2222222222222222,NV,3.0,3,1,25000,25000,2088.05,tier_3,1,10613.27,3.814693673872117,8333.333333333334,9.833333333333334,0,0,0
CLM201103,POL100738,CLT501103,2024-01-17,2024-01-20,CA,collision_pd,0,0,0,comparative_negligence,1401.86,1198.91,1,31,3,FNOL301103,phone,rear end accident with clear conditions,1,0,urban_arterial,clear,rear_end,0,3,0.10233333333333335,-0.154,33.26666666666667,53.0,0,0,0,2,1,0.0,0.6666666666666666,0.0,CA,2.0,2,0,25000,10000,1182.89,tier_2,3,2600.77,0.8552280541566206,12500.0,4.0,0,0,0
CLM201104,POL100545,CLT501104,2024-11-05,2024-11-07,FL,mixed_injury,0,0,0,insured_at_fault,848.83,2718.47,0,60,2,FNOL301104,phone,right side accident with rain conditions,0,1,highway,rain,front_end,0,4,-0.2425,-0.435,44.475,91.8,0,1,0,2,1,0.0,0.5,0.0,FL,2.0,3,0,15000,10000,1359.46,tier_2,2,3567.2999999999997,3.202608296125254,5000.0,5.0,0,0,1
CLM201105,POL100413,CLT501105,2024-11-27,2024-11-30,NV,rear_end_bi,0,1,0,insured_at_fault,252.23,867.27,0,86,3,FNOL301105,phone,front end accident with clear conditions,0,0,highway,clear,right_side,0,4,-0.19525,-0.713,55.725,89.2,0,1,0,2,1,0.0,0.5,0.0,NV,3.0,3,1,15000,5000,2280.47,tier_4,3,1119.5,3.43840938825675,5000.0,9.5,0,0,0
CLM201106,POL100250,CLT501106,2024-06-02,2024-06-03,AZ,side_impact_bi,0,0,0,under_investigation,518.5,3233.1,1,47,1,FNOL301106,agent,rear end accident with night clear conditions,0,0,residential_street,clear,left_side,0,3,-0.02999999999999999,-0.482,78.53333333333333,112.5,1,2,0,1,0,0.3333333333333333,0.3333333333333333,0.0,AZ,2.0,4,1,15000,5000,2096.21,tier_3,1,3751.6,6.235486981677917,3750.0,8.5,0,0,0
CLM201107,POL100758,CLT501107,2024-06-30,2024-07-02,TX,minor_pd,0,0,0,under_investigation,250.64,752.9,1,37,2,FNOL301107,phone,left side accident with rain conditions,0,0,highway,clear,multi_point,0,2,-0.0645,-0.413,31.950000000000003,54.2,0,0,0,0,2,0.0,0.0,0.0,TX,2.0,4,0,50000,10000,1286.27,tier_1,2,1003.54,3.0039099904245132,12500.0,6.0,0,0,0
CLM201108,POL101062,CLT501108,2024-11-02,2024-11-02,FL,side_impact_bi,0,0,0,insured_at_fault,1685.74,2560.14,1,61,0,FNOL301108,mobile_app,right side accident with wind conditions,0,0,intersection,night_clear,left_side,0,4,0.2535,0.12,77.125,96.4,0,1,1,2,0,0.0,0.5,0.25,FL,2.0,3,0,50000,5000,1367.42,tier_2,0,4245.88,1.5187039519736139,16666.666666666668,5.0,0,0,0
CLM201109,POL100813,CLT501109,2024-06-15,2024-06-18,FL,side_impact_bi,0,0,0,insured_at_fault,1322.47,975.7,1,7,3,FNOL301109,agent,multi point accident with rain conditions,1,0,residential_street,clear,front_end,0,1,-0.031,-0.031,330.4,330.4,0,0,0,1,0,0.0,1.0,0.0,FL,1.0,1,2,100000,25000,1449.04,tier_3,3,2298.17,0.7377861123503747,100000.0,5.0,0,1,0
CLM201110,POL100028,CLT501110,2024-09-08,2024-09-09,TX,minor_pd,0,1,0,insured_at_fault,1863.22,6018.56,1,51,1,FNOL301110,phone,rear end accident with wind conditions,0,0,urban_arterial,clear,left_side,0,2,-0.20099999999999998,-0.418,117.95,206.4,1,1,0,0,1,0.5,0.0,0.0,TX,4.0,5,1,15000,10000,2064.29,tier_1,1,7881.780000000001,3.2301928918753555,3000.0,14.0,0,0,1
CLM201111,POL100957,CLT501111,2024-07-07,2024-07-13,TX,side_impact_bi,1,0,0,insured_at_fault,3341.44,4823.92,1,66,6,FNOL301111,phone,right side accident with wind conditions,0,0,intersection,clear,multi_point,0,5,-0.020800000000000003,-0.191,92.64,161.5,0,2,0,0,3,0.0,0.0,0.0,TX,1.0,3,0,50000,50000,1291.04,tier_3,6,8165.360000000001,1.4436650067036967,16666.666666666668,4.0,1,0,0
CLM201112,POL100476,CLT501112,2024-04-08,2024-04-10,CA,side_impact_bi,0,0,0,insured_at_fault,1791.43,1935.41,1,26,2,FNOL301112,phone,right side accident with clear conditions,0,0,urban_arterial,rain,rear_end,0,3,-0.00366666666666667,-0.135,84.46666666666667,111.4,0,1,0,2,0,0.0,0.6666666666666666,0.0,CA,3.0,4,0,25000,25000,1670.75,tier_2,2,3726.84,1.0803715467531525,6250.0,7.0,0,0,0
CLM201113,POL100317,CLT501113,2024-10-16,2024-10-25,FL,side_impact_bi,1,1,1,under_investigation,7247.72,17561.41,0,136,9,FNOL301113,phone,right side accident with wind conditions,1,0,intersection,rain,front_end,1,8,-0.379125,-0.795,152.7625,252.0,3,2,3,1,0,0.375,0.125,0.375,FL,3.0,4,1,50000,10000,2301.66,tier_3,9,24809.13,2.4230254480029583,12500.0,11.625,1,0,1
CLM201114,POL100244,CLT501114,2024-03-11,2024-03-11,GA,rear_end_bi,0,0,0,insured_at_fault,733.94,3959.8,1,28,0,FNOL301114,phone,front end accident with wind conditions,0,1,highway,clear,front_end,0,1,-0.122,-0.122,33.0,33.0,0,0,0,0,1,0.0,0.0,0.0,GA,1.0,3,1,50000,50000,1606.7,tier_3,0,4693.74,5.395263918031446,16666.666666666668,5.5,0,0,0
CLM201115,POL100747,CLT501115,2024-03-22,2024-03-26,CA,collision_pd,0,0,0,under_investigation,349.53,359.22,1,34,4,FNOL301115,mobile_app,multi point accident with clear conditions,0,0,urban_arterial,clear,multi_point,0,1,-0.136,-0.136,113.9,113.9,0,0,1,0,0,0.0,0.0,1.0,CA,2.0,2,0,25000,25000,1206.71,tier_2,4,708.75,1.027722942236718,12500.0,4.0,0,0,0
CLM201116,POL100696,CLT501116,2024-09-09,2024-09-10,unknown,collision_pd,0,0,1,under_investigation,6836.02,8903.49,1,108,1,FNOL301116,phone,rear end accident with rain conditions,0,0,intersection,clear,rear_end,0,8,-0.066125,-0.481,178.025,344.4,1,5,1,0,2,0.125,0.0,0.125,AZ,2.0,2,1,25000,10000,1586.31,tier_3,1,15739.51,1.3024376757235934,12500.0,5.875,0,0,0
CLM201117,POL100271,CLT501117,2024-09-16,2024-09-18,FL,minor_pd,0,0,0,insured_at_fault,685.34,3132.37,1,58,2,FNOL301117,web_portal,right side accident with night clear conditions,1,0,residential_street,clear,rear_end,0,1,-0.331,-0.331,72.0,72.0,0,0,0,0,1,0.0,0.0,0.0,FL,3.0,3,1,100000,50000,1713.79,tier_2,2,3817.71,4.5705343333236055,33333.333333333336,7.5,0,0,1
CLM201118,POL100376,CLT501118,2024-12-14,2024-12-20,FL,mixed_injury,1,1,1,insured_at_fault,2179.99,4766.19,0,146,6,FNOL301118,agent,rear end accident with fog conditions,1,1,intersection,night_clear,left_side,0,7,-0.29214285714285715,-0.483,67.9,196.9,2,0,3,2,2,0.2857142857142857,0.2857142857142857,0.42857142857142855,FL,1.0,1,2,25000,10000,1782.48,tier_4,6,6946.179999999999,2.186335717136317,25000.0,7.857142857142857,1,0,1
CLM201119,POL100265,CLT501119,2024-09-16,2024-09-17,FL,collision_pd,0,1,0,comparative_negligence,2521.06,3713.19,1,90,1,FNOL301119,phone,right side accident with clear conditions,0,0,highway,wind,left_side,0,5,-0.2242,-0.594,172.95999999999998,351.9,1,1,1,3,0,0.2,0.6,0.2,FL,2.0,3,1,15000,10000,1587.11,tier_2,1,6234.25,1.4728685552902352,5000.0,9.1,0,0,1
CLM201120,POL100925,CLT501120,2024-01-10,2024-01-13,AZ,side_impact_bi,0,1,0,insured_at_fault,920.55,2703.79,1,52,3,FNOL301120,phone,left side accident with wind conditions,1,0,residential_street,clear,rear_end,0,5,-0.2536,-0.495,45.459999999999994,76.6,0,2,1,2,0,0.0,0.4,0.2,AZ,3.0,3,0,15000,10000,1616.29,tier_2,3,3624.34,2.937146271250883,5000.0,8.0,0,0,1
CLM201121,POL100920,CLT501121,2024-11-06,2024-11-11,FL,rear_end_bi,0,0,0,not_at_fault,1601.59,7633.32,1,52,5,FNOL301121,phone,rear end accident with wind conditions,0,0,highway,rain,front_end,0,5,-0.007400000000000006,-0.765,111.25999999999999,202.6,0,2,1,0,2,0.0,0.0,0.2,FL,3.0,4,0,25000,50000,1491.25,tier_1,5,9234.91,4.7660886993550164,6250.0,7.0,0,0,0
CLM201122,POL100339,CLT501122,2024-05-31,2024-06-02,GA,side_impact_bi,0,0,0,comparative_negligence,705.46,906.8,1,66,2,FNOL301122,phone,rear end accident with fog conditions,0,0,highway,clear,left_side,0,3,-0.007333333333333331,-0.186,53.56666666666666,99.0,1,1,0,2,0,0.3333333333333333,0.6666666666666666,0.0,GA,4.0,5,0,50000,10000,2733.37,tier_4,2,1612.26,1.285402432455419,10000.0,10.0,0,0,0
CLM201123,POL100388,CLT501123,2024-01-04,2024-01-07,FL,minor_pd,0,0,0,insured_at_fault,1010.68,1389.81,1,63,3,FNOL301123,phone,left side accident with clear conditions,0,0,intersection,clear,rear_end,0,2,0.264,0.086,36.1,53.0,0,1,1,0,0,0.0,0.0,0.5,FL,2.0,4,2,15000,5000,1584.25,tier_1,3,2400.49,1.3751236791071357,3750.0,9.0,0,0,0
CLM201124,POL100576,CLT501124,2024-07-30,2024-08-02,CA,minor_pd,0,0,0,under_investigation,1842.01,2570.53,1,71,3,FNOL301124,mobile_app,front end accident with clear conditions,0,0,urban_arterial,rain,front_end,0,3,0.15433333333333335,-0.122,69.23333333333333,107.1,0,2,0,1,0,0.0,0.3333333333333333,0.0,CA,1.0,3,4,25000,10000,2812.34,tier_4,3,4412.54,1.3955027388559238,8333.333333333334,10.0,0,0,0
CLM201125,POL100002,CLT501125,2024-03-03,2024-03-09,FL,minor_pd,0,0,0,insured_at_fault,598.77,2645.93,1,43,6,FNOL301125,phone,left side accident with rain conditions,1,0,residential_street,fog,rear_end,0,1,-0.031,-0.031,29.2,29.2,0,0,0,0,1,0.0,0.0,0.0,FL,3.0,4,2,25000,25000,2652.88,tier_4,6,3244.7,4.418942164771114,6250.0,10.0,0,0,0
CLM201126,POL100375,CLT501126,2024-05-31,2024-06-02,AZ,minor_pd,0,0,0,insured_at_fault,826.26,856.07,1,59,2,FNOL301126,phone,left side accident with fog conditions,1,0,highway,clear,right_side,0,4,0.01475000000000001,-0.741,127.725,170.4,0,1,0,3,0,0.0,0.75,0.0,AZ,1.0,3,0,15000,10000,976.88,tier_1,2,1682.33,1.0360782320335005,5000.0,4.0,0,0,0
CLM201127,POL100323,CLT501127,2024-06-20,2024-06-23,CA,collision_pd,0,1,0,under_investigation,1116.8,3953.3,0,69,3,FNOL301127,phone,rear end accident with wind conditions,1,0,residential_street,clear,front_end,0,5,-0.10819999999999999,-0.515,80.46000000000001,98.6,1,1,2,1,1,0.2,0.2,0.4,CA,1.0,1,1,15000,25000,1313.72,tier_3,3,5070.1,3.539845988538682,15000.0,6.1,0,0,0
CLM201128,POL100145,CLT501128,2024-01-28,2024-02-01,NV,side_impact_bi,0,0,1,insured_at_fault,6459.18,7550.61,1,117,4,FNOL301128,web_portal,left side accident with wind conditions,0,1,urban_arterial,clear,left_side,1,4,-0.15175,-0.204,78.25,140.6,1,2,0,1,1,0.25,0.25,0.0,NV,3.0,3,1,25000,10000,1892.97,tier_2,4,14009.79,1.1689734610275606,8333.333333333334,8.25,1,0,0
CLM201129,POL100292,CLT501129,2024-11-06,2024-11-06,GA,rear_end_bi,1,1,1,insured_at_fault,1874.41,4446.15,1,150,0,FNOL301129,phone,left side accident with rain conditions,1,1,highway,clear,front_end,1,7,-0.37042857142857144,-0.609,92.81428571428572,148.8,3,1,0,6,0,0.42857142857142855,0.8571428571428571,0.0,GA,1.0,3,0,15000,10000,1429.0,tier_4,0,6320.5599999999995,2.3720263976397904,5000.0,7.285714285714286,1,0,1
CLM201130,POL100431,CLT501130,2024-07-05,2024-07-11,CA,mixed_injury,0,1,0,insured_at_fault,1256.16,4514.21,1,72,6,FNOL301130,web_portal,front end accident with wind conditions,0,0,residential_street,rain,rear_end,0,1,-0.263,-0.263,77.8,77.8,1,0,1,0,0,1.0,0.0,1.0,CA,1.0,1,3,50000,10000,2165.82,tier_4,6,5770.37,3.593658451152719,50000.0,11.5,0,0,1
CLM201131,POL100704,CLT501131,2024-12-18,2024-12-23,TX,minor_pd,0,0,0,insured_at_fault,2034.66,8286.56,0,60,5,FNOL301131,mobile_app,front end accident with clear conditions,0,1,parking_lot,wind,left_side,0,6,-0.08066666666666666,-0.619,67.95,119.5,0,0,1,3,1,0.0,0.5,0.16666666666666666,TX,1.0,3,3,25000,10000,1849.74,tier_2,5,10321.22,4.072700107143207,8333.333333333334,8.5,0,0,0
CLM201132,POL100948,CLT501132,2024-06-18,2024-06-22,CA,collision_pd,0,0,0,insured_at_fault,413.88,2915.8,1,81,4,FNOL301132,phone,rear end accident with clear conditions,1,1,intersection,clear,front_end,0,3,-0.102,-0.396,41.23333333333333,72.0,0,0,0,0,3,0.0,0.0,0.0,CA,2.0,4,1,25000,5000,2168.75,tier_4,4,3329.6800000000003,7.045037208852808,6250.0,7.5,0,0,0
CLM201133,POL100584,CLT501133,2024-08-05,2024-08-08,AZ,rear_end_bi,1,0,0,not_at_fault,1634.67,5236.94,1,54,3,FNOL301133,web_portal,rear end accident with wind conditions,1,0,highway,fog,rear_end,0,1,0.274,0.274,96.1,96.1,0,1,0,0,0,0.0,0.0,0.0,AZ,3.0,3,1,25000,5000,2306.86,tier_4,3,6871.61,3.203668018621495,8333.333333333334,7.5,1,0,0
CLM201134,POL100398,CLT501134,2024-10-23,2024-10-25,GA,rear_end_bi,0,1,0,insured_at_fault,863.64,1385.71,0,72,2,FNOL301134,phone,right side accident with night clear conditions,1,0,residential_street,night_clear,multi_point,0,2,0.251,0.14,77.25,145.2,1,2,0,0,0,0.5,0.0,0.0,GA,2.0,3,2,25000,10000,2031.57,tier_3,2,2249.35,1.6044995600018528,8333.333333333334,11.5,0,0,0
CLM201135,POL100816,CLT501135,2024-03-18,2024-03-20,FL,mixed_injury,1,0,0,comparative_negligence,7967.04,13418.42,1,39,2,FNOL301135,web_portal,left side accident with wind conditions,1,0,highway,clear,multi_point,0,3,-0.12066666666666669,-0.278,79.3,127.6,0,0,1,1,1,0.0,0.3333333333333333,0.3333333333333333,FL,2.0,3,3,50000,10000,2559.62,tier_4,2,21385.46,1.6842415752901956,16666.666666666668,9.5,1,0,0
CLM201136,POL100963,CLT501136,2024-11-27,2024-11-28,CA,collision_pd,1,0,0,insured_at_fault,1155.38,1713.61,1,5,1,FNOL301136,phone,multi point accident with fog conditions,0,0,residential_street,rain,right_side,0,2,0.175,0.053,125.55000000000001,147.8,0,1,1,0,0,0.0,0.0,0.5,CA,3.0,5,0,15000,25000,1634.43,tier_1,1,2868.99,1.4831570565528223,3000.0,8.0,1,0,0
CLM201137,POL100186,CLT501137,2024-03-08,2024-03-09,FL,side_impact_bi,0,1,0,insured_at_fault,5003.51,7794.26,1,75,1,FNOL301137,mobile_app,front end accident with night clear conditions,1,0,highway,clear,left_side,0,2,-0.09649999999999999,-0.357,209.5,222.9,0,0,0,2,0,0.0,1.0,0.0,FL,1.0,1,0,25000,10000,886.07,tier_2,1,12797.77,1.5577584535655968,25000.0,4.0,0,1,0
CLM201138,POL100060,CLT501138,2024-12-29,2025-01-01,NV,rear_end_bi,0,0,0,under_investigation,1373.31,2403.21,0,60,3,FNOL301138,mobile_app,left side accident with rain conditions,1,0,urban_arterial,rain,left_side,0,5,-0.31120000000000003,-0.603,57.82000000000001,128.9,1,3,0,2,0,0.2,0.4,0.0,NV,1.0,3,1,15000,10000,1443.45,tier_3,3,3776.52,1.7499399261637942,5000.0,6.1,0,0,1
CLM201139,POL100938,CLT501139,2024-08-21,2024-08-26,TX,side_impact_bi,1,1,0,not_at_fault,1045.88,1232.84,1,84,5,FNOL301139,mobile_app,rear end accident with wind conditions,0,0,residential_street,night_clear,rear_end,0,4,-0.18625,-0.372,59.275000000000006,95.7,0,2,0,2,0,0.0,0.5,0.0,TX,2.0,4,3,15000,25000,2816.34,tier_4,5,2278.7200000000003,1.1787585573870805,3750.0,12.5,1,0,0
CLM201140,POL100709,CLT501140,2024-07-08,2024-07-10,TX,minor_pd,1,0,1,not_at_fault,3763.98,3917.46,1,101,2,FNOL301140,web_portal,multi point accident with wind conditions,0,0,urban_arterial,night_clear,rear_end,1,3,-0.3793333333333333,-0.733,89.43333333333334,158.0,0,1,0,2,0,0.0,0.6666666666666666,0.0,TX,1.0,1,0,15000,10000,1009.91,tier_3,2,7681.4400000000005,1.0407759871200166,15000.0,2.0,1,0,1
CLM201141,POL100806,CLT501141,2024-03-17,2024-03-18,GA,rear_end_bi,0,0,1,insured_at_fault,8407.14,10527.35,0,60,1,FNOL301141,phone,right side accident with clear conditions,0,1,urban_arterial,rain,left_side,0,4,-0.146,-0.368,160.675,256.5,1,1,0,2,1,0.25,0.5,0.0,GA,1.0,1,0,50000,10000,1163.56,tier_3,1,18934.489999999998,1.252191589529852,50000.0,2.75,0,0,0
CLM201142,POL100010,CLT501142,2024-07-26,2024-07-27,TX,minor_pd,0,0,0,comparative_negligence,715.2,2250.94,1,48,1,FNOL301142,mobile_app,rear end accident with night clear conditions,0,0,intersection,wind,right_side,0,1,-0.766,-0.766,87.1,87.1,0,1,0,0,0,0.0,0.0,0.0,TX,1.0,1,0,25000,5000,915.19,tier_2,1,2966.1400000000003,3.147287472035794,25000.0,2.0,0,0,1
CLM201143,POL100225,CLT501143,2024-07-20,2024-07-23,CA,collision_pd,0,0,0,under_investigation,902.2,3328.71,1,48,3,FNOL301143,phone,multi point accident with wind conditions,0,0,intersection,rain,front_end,0,2,0.305,0.241,25.85,34.7,0,1,0,1,0,0.0,0.5,0.0,CA,3.0,5,3,100000,5000,3218.17,tier_4,3,4230.91,3.6895477721126135,20000.0,12.5,0,0,0
CLM201144,POL100563,CLT501144,2024-12-25,2024-12-29,CA,minor_pd,0,0,0,under_investigation,703.27,893.13,0,60,4,FNOL301144,phone,multi point accident with rain conditions,1,0,residential_street,wind,multi_point,0,3,-0.07766666666666668,-0.234,39.9,77.8,0,0,0,2,1,0.0,0.6666666666666666,0.0,CA,1.0,1,3,15000,50000,1792.02,tier_3,4,1596.4,1.269967437826155,15000.0,6.5,0,0,0
CLM201145,POL100771,CLT501145,2024-10-31,2024-11-03,CA,rear_end_bi,1,0,0,not_at_fault,1388.55,7626.65,1,42,3,FNOL301145,phone,right side accident with night clear conditions,1,0,urban_arterial,night_clear,front_end,0,1,0.136,0.136,128.7,128.7,0,0,0,0,1,0.0,0.0,0.0,CA,3.0,4,2,50000,25000,2432.98,tier_3,3,9015.199999999999,5.492528176875157,12500.0,10.0,1,0,0
CLM201146,POL100884,CLT501146,2024-06-25,2024-06-29,CA,side_impact_bi,0,0,0,insured_at_fault,1401.8,1509.42,0,60,4,FNOL301146,mobile_app,multi point accident with rain conditions,1,1,highway,fog,front_end,0,2,0.052500000000000005,-0.162,125.94999999999999,201.1,1,1,0,1,0,0.5,0.5,0.0,CA,2.0,3,1,50000,10000,1452.72,tier_2,4,2911.2200000000003,1.076772720787559,16666.666666666668,8.0,0,0,0
CLM201147,POL100225,CLT501147,2024-05-22,2024-05-25,CA,rear_end_bi,1,0,0,insured_at_fault,1080.57,4645.95,1,48,3,FNOL301147,mobile_app,rear end accident with clear conditions,0,0,highway,clear,front_end,1,3,-0.085,-0.501,58.86666666666667,108.3,0,1,0,1,1,0.0,0.3333333333333333,0.0,CA,3.0,5,3,100000,5000,3218.17,tier_4,3,5726.5199999999995,4.299536355812211,20000.0,12.5,1,0,0
CLM201148,POL100824,CLT501148,2024-05-21,2024-05-22,NV,side_impact_bi,0,0,0,insured_at_fault,2141.51,3114.91,0,60,1,FNOL301148,agent,front end accident with wind conditions,0,0,parking_lot,clear,left_side,0,11,0.07581818181818181,-0.203,54.1,148.2,1,5,2,3,1,0.09090909090909091,0.2727272727272727,0.18181818181818182,NV,2.0,3,1,15000,25000,2100.48,tier_4,1,5256.42,1.454539086905968,5000.0,6.7727272727272725,0,0,0
